ref,who,common,scientific,genus,lng,lat,planted,address,city,state,zip,country,neighborhood,health,dbh,height,owner,url,urlimage,status,notes
1462,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18776900000,37.74296200000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1463,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18781900000,37.74300600000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1464,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18786700000,37.74304800000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1465,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18791500000,37.74309000000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1466,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18796400000,37.74313300000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1467,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18801200000,37.74317500000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1468,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18806000000,37.74321700000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1469,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18810900000,37.74326000000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1470,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18815700000,37.74330200000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1471,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18820500000,37.74334400000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1472,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18825400000,37.74338700000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1473,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18830200000,37.74342900000,1/18/2020,8900 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1474,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18835000000,37.74347100000,1/18/2020,8800 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
1475,tfo,London plane,Platanus acerifolia 'Columbia',,-122.18839800000,37.74351300000,1/18/2020,8800 blk Railroad Ave,Oakland,CA,,,Railroad Avenue,,,,Public,,,,
NA,tfo other,,Fuyu Persimmon,,-122.17282000000,37.75434500000,5/20/2017,1712 86th Ave,Oakland,CA,,,Far East Oakland (86th Ave and beyond),,,,Private,,,not CF,
NA,tfo other,,Platanus acerifolia 'Columbia',,-122.23265500000,37.77077400000,9/21/2019,301 Derby Ave,Oakland,CA,,,Fruitvale (Lower),,,,Public,,,replaced; not CF,
NA,tfo other,,Acer buergerianum (trident maple),,-122.28532000000,37.81814700000,5/13/2017,2430 Union St,Oakland,CA,,,"West Oakland - excluding parks, Pacific Pipe / American Steel, and condos",,,,Public,,,not CF,
NA,tfo other,,Tilia tomentosa 'Sterling Silver',,-122.26958400000,37.81281000000,4/26/19,540 23rd St,Oakland,CA,,,Central/Uptown/KONO - excluding Northgate Ave,,,,Public,,,not CF,
NA,tfo other,,Koelreuteria paniculata 'Fastigiata',,-122.18491800000,37.77014500000,4/22/2017,2680 64th Ave,Oakland,CA,,,Picardy/Seminary,,,,Private,,,not CF,
NA,tfo other,,Chionanthus retusus (Chinese Fringe Tree),,-122.24304600000,37.79425800000,3/18/2017,1927 12th Ave,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,not CF,
NA,tfo other,,Podocarpus gracilior,,-122.18317200000,37.77377000000,3/12/2019,3100blk 62nd Ave,Oakland,CA,,,Frick,,,,Public,,,not CF,
NA,tfo other,,St. Mary's Magnolia,,-122.30009600000,37.81024800000,2/4/2017,940 Wood St,Oakland,CA,,,South Prescott - excluding South Prescott Park,,,,Public,,,not CF,
NA,tfo other,,St. Mary's Magnolia,,-122.30004900000,37.81022200000,2/4/2017,940 Wood St,Oakland,CA,,,South Prescott - excluding South Prescott Park,,,,Public,,,not CF,
NA,tfo other,,"Lagerstroemia indica x L. fauriei 'Tuscarora' (Crape Myrtle, pink flowers)",,-122.21651900000,37.79924000000,2/24/2018,3400 Fruitvale Ave,Oakland,CA,,,Upper Fruitvale / Dimond,,,,Public,,,,
NA,tfo other,,Betula nigra 'Heritage',,-122.29882900000,37.81441100000,2/21/2020,1400 blk Pullman Way (Station House),Oakland,CA,,,West Oakland - Station House Condos,,,,Private,,,,
NA,tfo other,,Betula nigra 'Heritage',,-122.29792300000,37.81545200000,2/21/2020,1798 16th St,Oakland,CA,,,West Oakland - Station House Condos,,,,Public,,,unofficial,
NA,tfo other,,Lagerstroemia x 'Natchez' (White Crape Myrtle),,-122.21842800000,37.80401100000,12/4/2017,4017 Everett Ave,Oakland,CA,,,Highland Park,,,,Public,,,not CF,
NA,tfo other,,Magnolia grandiflora 'St. Mary',,-122.21840800000,37.80408500000,12/4/2017,4017 Everett Ave,Oakland,CA,,,Highland Park,,,,Public,,,not CF,
NA,tfo other,,Tilia tomentosa 'Silver Lining',,-122.29440400000,37.80324000000,12/23/2019,349 Mandela Pkwy,Oakland,CA,,,South Prescott - excluding South Prescott Park,,,,Public,,,UNOFFICIAL,
NA,tfo other,,Cercis canadensis Eastern Redbud,,-122.24515800000,37.79683800000,12/2/2017,1951 9th Ave,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,,
NA,tfo other,,Prunus x blireiana Double-Pink-Flowering Plum,,-122.21617200000,37.79563500000,12/16/2017,2808 School St,Oakland,CA,,,School,,,,Private,,,"not CF, replaced 17-18",
NA,tfo other,,Lophostemon confertus / Tristania conferta,,-122.27509400000,37.82454100000,12/02/17,893 34th St,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,REPLACE #2 of 4 vandalized,
NA,tfo other,,Lagerstroemia 'Natchez',,-122.27091100000,37.81915000000,11/19/2016,2900-2904 MLK Jr Way,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,not CF,
NA,tfo other,,Lagerstroemia 'Natchez',,-122.27086000000,37.81914000000,11/19/2016,2900-2904 MLK Jr Way,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,not CF,
NA,tfo other,,Lagerstroemia 'Natchez',,-122.27080300000,37.81912400000,11/19/2016,2900-2904 MLK Jr Way,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,not CF,
NA,tfo other,,Lagerstroemia 'Natchez',,-122.27074000000,37.81911100000,11/19/2016,2900-2904 MLK Jr Way,Oakland,CA,,,Hoover/Pill Hill,,,,Public,,,not CF,
NA,tfo other,,Albizia julibrissin,,-122.26046700000,37.82972500000,10/27/2019,4108 Webster St,Oakland,CA,,,Temescal,,,,Public,,,UNOFFICIAL,
NA,tfo other,,Acer buergerianum,,-122.22636100000,37.80248000000,1/21/2017,1478 Excelsior Ave,Oakland,CA,,,Highland Park,,,,Public,,,not CF,
NA,tfo other,,Lagerstroemia indica 'Natchez',,-122.20182600000,37.77499800000,1/14/2017,5102 Congress Ave,Oakland,CA,,,Fairfax,,,,Public,,,not CF,Health of the tree is questionable. Not dead yet
NA,tfo other,,Avocado Hass,,-122.26878200000,37.79779600000,3/17/2017,230 7th St,Oakland,CA,,,Chinatown - excluding Madison Park,,,,Private,,,paid for tree instead of CF,
not CF,tfo other,,Cornus 'Eddie's White Wonder',,-122.23665100000,37.79001000000,4/18/2019,1926 E 19th St,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,,
not CF,tfo other,,Cornus 'Eddie's White Wonder',,-122.23692700000,37.78965100000,4/18/2019,1926 E 19th St,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,,
not CF,tfo other,,Cornus 'Eddie's White Wonder',,-122.23699800000,37.78964500000,4/18/2019,1926 E 19th St,Oakland,CA,,,Clinton Park / San Antonio - excluding San Antonio Park,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.28199768100,37.81100082400,9/29/2012,1710 Filbert St,Oakland,CA,94607,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.30300140400,37.80929946900,9/29/2012,844 Pine St,Oakland,CA,94607-1198,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.26499939000,37.83390045170,9/25/2012,548 46th St,Oakland,CA,94609-2028,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16500091600,37.74219894410,9/11/2010,1642 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16400146500,37.74250030520,9/11/2010,1734 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.16400146500,37.74250030520,9/11/2010,1734 102nd Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,London Plane,,,-122.16100311300,37.74039840700,9/11/2010,1927 106th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.16100311300,37.74039840700,9/11/2010,1927 106th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.15200042700,37.74129867550,9/11/2010,2420 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Laurel,,,-122.15200042700,37.74129867550,9/11/2010,2420 108th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.16999816900,37.75410079960,9/11/2010,1920 87th Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.16999816900,37.75410079960,9/11/2010,1920 87th Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Red Maple,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Red Maple,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Red Maple,,,-122.15899658200,37.73920059200,9/11/2010,10801 Beverly St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Saratoga Laurel,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.16400146500,37.74499893190,9/11/2010,9903 Birch St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.15899658200,37.74739837650,9/11/2010,9877 Elmar St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.15899658200,37.74739837650,9/11/2010,9877 Elmar St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Water Gum,,,-122.15899658200,37.74739837650,9/11/2010,9877 Elmar St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Red Oak,,,-122.15899658200,37.74739837650,9/11/2010,9877 Elmar St,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16600036600,37.74179840090,8/6/2012,10209 Walnut St,Oakland,CA,94603-3240,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Pink,,,-122.16600036600,37.74089813230,8/6/2012,10325 Walnut St,Oakland,CA,94603-3242,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Pink,,,-122.16600036600,37.74089813230,8/6/2012,10325 Walnut St,Oakland,CA,94603-3242,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/4/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76879882810,8/22/2015,2537 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.18699646000,37.76879882810,8/22/2015,2537 64th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.22699737500,37.83810043330,8/18/2015,448 Florence Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.18800354000,37.77629852290,8/15/2015,3015 57th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Plums,,,-122.20400238000,37.78440093990,8/15/2015,2800 Eastman Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Plums,,,-122.20400238000,37.78440093990,8/15/2015,2800 Eastman Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.20400238000,37.78440093990,8/15/2015,2800 Eastman Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/11/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/11/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/11/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Fraser Photinia,,,-122.16200256300,37.74649810790,8/11/2015,9860 Sunnyside St,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle,,,-122.20400238000,37.78590011600,8/1/2015,2903 Minna Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Aristocrat Pear,,,-122.20999908400,37.79700088500,7/9/2011,3400 Coolidge Ave,Oakland,CA,94602-3202,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20899963400,37.79809951780,7/9/2011,3469 Coolidge Ave,Oakland,CA,94602-3201,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.20899963400,37.79719924930,7/9/2011,2837 Delaware St,Oakland,CA,94602-3215,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20899963400,37.79710006710,7/9/2011,2849 Delaware St,Oakland,CA,94602-3271,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20899963400,37.79710006710,7/9/2011,2849 Delaware St,Oakland,CA,94602-3271,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20899963400,37.79710006710,7/9/2011,2849 Delaware St,Oakland,CA,94602-3271,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.20899963400,37.79710006710,7/9/2011,2849 Delaware St,Oakland,CA,94602-3271,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.20899963400,37.79710006710,7/9/2011,2849 Delaware St,Oakland,CA,94602-3271,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.20700073200,37.79600143430,7/9/2011,3425 Maple Ave,Oakland,CA,94602-3233,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.20700073200,37.79600143430,7/9/2011,3425 Maple Ave,Oakland,CA,94602-3233,,,,,,Public,,,,
,SCTT 2010 2015,Chinese Pistache,,,-122.20700073200,37.79600143430,7/9/2011,3425 Maple Ave,Oakland,CA,94602-3233,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20600128200,37.78760147090,7/9/2011,2822 Short St,Oakland,CA,94619-1162,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.20600128200,37.78760147090,7/9/2011,2822 Short St,Oakland,CA,94619-1162,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.27899932900,37.83879852290,7/7/2013,1033 55th St,Oakland,CA,94608-3103,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.27899932900,37.83879852290,7/7/2013,1037 55th St,Oakland,CA,94608-3103,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.21800231900,37.78950119020,7/7/2011,3228 E 27th St,Oakland,CA,94601-2701,,,,,,Public,,,,
,SCTT 2010 2015,Mayten,,,-122.18499755900,37.75680160520,7/6/2014,1306 78th Ave,Oakland,CA,94621,,,,,,Public,,,,
,SCTT 2016 2018,Prunus x blireiana,,,-122.24079200000,37.79162700000,7/5/2016,1600 East 19th St,Oakland,CA,,,Clinton Park / San Antonio,,,,Public,,,,also coordinated a CF tree for next-door neighbor at #1602 (see TFO tab)
,SCTT 2010 2015,Evergreen Pear,,,-122.16600036600,37.74150085450,7/28/2012,1601 103rd Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.16600036600,37.74150085450,7/28/2012,1601 103rd Ave,Oakland,CA,,,,,,,Public,,,,
,SCTT 2010 2015,,,,-122.16600036600,37.74150085450,7/28/2012,1469 103rd Ave,Oakland,CA,94603-3227,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.26799774200,37.84780120850,7/28/2012,664 62nd St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.27899932900,37.84640121460,7/28/2012,6220 Baker St,Oakland,CA,94608,,,,,,Public,,,,
,SCTT 2010 2015,Honeylocust,,,-122.25000000000,37.84230041500,7/28/2012,5514 Taft Ave,Oakland,CA,94618,,,,,,Public,,,,
,SCTT 2010 2015,Cork Oak,,,-122.25800323500,37.82770156860,7/27/2015,351 40th St,Oakland,CA,94609,,,,,,Public,,,,
,SCTT 2010 2015,Redbud,,,-122.20400238000,37.79019927980,7/25/2015,3614 Mangels Ave,Oakland,CA,94619,,,,,,Public,,,,
,SCTT 2010 2015,Eastern Redbud,,,-122.16000366200,37.73849868770,7/25/2011,1915 109th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Crape Myrtle Muskogee,,,-122.16000366200,37.73849868770,7/25/2011,1915 109th Ave,Oakland,CA,94603,,,,,,Public,,,,
,SCTT 2010 2015,Magnolia,,,-122.22699737500,37.80400085450,7/25/2011,3802 Beaumont Ave,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.19200134300,37.80170059200,7/25/2011,3350 Guido St,Oakland,CA,94602,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.19300079300,37.77389907840,7/22/2011,2606 56th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Purple Leaf Plum,,,-122.19200134300,37.77429962160,7/22/2011,2627 56th Ave,Oakland,CA,94605,,,,,,Public,,,,
,SCTT 2010 2015,Ginkgo,,,-122.20600128200,37.77659988400,7/20/2015,2186 47th Ave,Oakland,CA,94601,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.26999664300,37.84349823000,7/2/2011,780 58th St,Oakland,CA,94609-1414,,,,,,Public,,,,
,SCTT 2010 2015,Evergreen Pear,,,-122.26999664300,37.84349823000,7/2/2011,780 58th St,Oakland,CA,94609-1414,,,,,,Public,,,,
,SCTT 2010 2015,Trident Maple,,,-122.27300262500,37.84109878540,7/18/2015,862 Aileen St,Oakland,CA,94608,,,,,,Public,,,,
